user_id,txn_count,avg_amount,stddev_amount,signal_ato,signal_velocity,signal_amount_anomaly,rule_based_flag
1376,16,457.73312500000003,383.24386437878474,0,0,0,0
1377,17,386.295294117647,345.9708678847303,0,0,0,0
1378,15,543.8926666666666,334.1309980524938,0,0,0,0
1379,11,427.83363636363634,364.87569495459013,0,0,0,0
1380,15,373.7973333333333,238.18559759052513,0,0,0,0
1381,15,386.2853333333333,217.10867174041883,0,0,0,0
1382,14,361.8178571428571,228.32531651066182,0,0,0,0
1383,25,354.6664,193.88296946106436,0,0,0,0
1384,23,326.66478260869565,261.61081657051545,0,0,0,0
1385,19,337.1668421052632,176.54880521149562,0,0,0,0
1386,24,356.31791666666663,183.20988733278853,0,0,0,0
1387,29,345.39724137931034,211.70310690953173,0,1,0,1
1388,13,449.1469230769231,280.5655907238535,0,0,0,0
1389,24,452.14916666666664,177.43037892641783,0,0,0,0
1390,19,370.30789473684206,213.93485008239867,0,0,0,0
1391,17,254.11235294117645,136.6221525198954,0,0,0,0
1392,18,472.5005555555556,231.36832075651867,0,0,0,0
1393,18,297.99888888888887,210.74495857655077,0,0,0,0
1394,23,316.2865217391304,207.9591088068224,0,0,0,0
1395,28,428.84250000000003,181.1877470948889,0,0,0,0
1396,17,557.1617647058823,390.75712136426364,0,0,0,0
1397,14,324.61428571428576,230.28228641989702,0,0,0,0
1398,17,294.6123529411765,199.4005614638804,0,0,0,0
1399,22,574.2968181818183,342.14851289497017,0,0,0,0
1400,21,289.4147619047619,143.781604281303,0,0,0,0
1401,15,355.8586666666667,205.58792610029948,0,0,0,0
1402,18,327.15555555555557,186.21208995903996,0,0,0,0
1403,13,459.23923076923074,344.1308578357844,0,0,0,0
1404,20,395.1385,226.90597667921836,0,0,0,0
1405,20,419.988,231.59556169322414,0,0,0,0
1406,14,440.61285714285714,267.36636994497087,0,0,0,0
1407,16,355.019375,139.9521586323675,0,0,0,0
1408,12,277.9825,175.0190845843675,0,0,0,0
1409,23,351.0417391304348,216.50686290261552,0,0,0,0
1410,12,415.81916666666666,217.81351934083173,0,0,0,0
1411,18,292.11888888888893,120.83050529513038,0,0,0,0
1412,26,395.63230769230773,189.4912786161875,0,0,0,0
1413,14,349.89142857142855,184.27078257891273,0,0,0,0
1414,20,320.7335,269.4390919721004,0,0,0,0
1415,19,385.6147368421053,200.08990296123392,0,0,0,0
1416,23,308.0882608695652,147.0980691698473,0,0,0,0
1417,28,362.5239285714286,331.6437078546287,0,0,0,0
1418,20,431.547,293.05839447284217,0,0,0,0
1419,18,444.8205555555556,250.13116169260348,0,0,0,0
1420,19,323.5,172.37743383267096,0,0,0,0
1421,19,404.5047368421053,249.72544554219246,0,0,0,0
1422,19,359.42578947368423,326.150425955099,0,0,0,0
1423,13,338.2584615384615,186.56891079318717,0,0,0,0
1424,19,394.3331578947368,336.4850208608282,0,0,0,0
1425,19,486.06789473684216,306.9700821454917,0,0,0,0
1426,28,324.0110714285714,263.5093718899805,0,0,0,0
1427,15,367.03266666666667,189.1806439171009,0,0,0,0
1428,17,378.29,234.64837839276223,0,0,0,0
1429,18,305.3644444444445,197.47330076134406,0,0,0,0
1430,20,510.264,352.0433625478543,0,0,0,0
1431,24,434.87083333333334,261.94143825348743,0,0,0,0
1432,21,342.38,201.8618693680456,0,0,0,0
1433,20,433.72950000000003,322.66182822693787,0,0,0,0
1434,19,424.59578947368425,340.44633203017145,0,0,0,0
1435,18,334.415,175.08255818486185,0,0,0,0
1436,27,409.7374074074074,218.97977502741273,0,0,0,0
1437,20,386.3115,239.1850473017701,0,0,0,0
1438,23,431.07217391304346,261.48660133529376,0,0,0,0
1439,11,1066.2327272727273,1867.0890705932925,0,0,0,0
1440,14,318.30785714285713,155.31698128015364,0,0,0,0
1441,17,417.3376470588235,248.4399368181943,0,0,0,0
1442,16,792.488125,1578.3469545311432,0,0,0,0
1443,14,353.8528571428571,262.16911587829753,0,0,0,0
1444,20,482.14399999999995,315.5794865228094,0,0,0,0
1445,14,440.17214285714283,340.242315672198,0,0,0,0
1446,16,346.79,317.46429446868507,0,0,0,0
1447,20,393.1025,251.3753953527473,0,0,0,0
1448,18,267.8611111111111,178.85718054385956,0,0,0,0
1449,11,419.73545454545456,334.17463160241766,0,0,0,0
1450,28,416.20392857142855,226.70902314167395,0,0,0,0
1451,19,393.04842105263157,254.33752570495267,0,0,0,0
1452,16,308.415,224.91186576634854,0,0,0,0
1453,16,366.585,172.22421421652655,0,0,0,0
1454,11,319.92545454545456,173.38479331263773,0,0,0,0
1455,16,366.29125,256.76345310117154,0,0,0,0
1456,11,428.0954545454546,190.04751063226436,0,0,0,0
1457,19,428.44473684210527,245.7635705385932,0,0,0,0
1458,15,450.24133333333333,321.48330455077894,0,0,0,0
1459,19,371.1168421052632,215.7768397662302,0,0,0,0
1460,19,363.63684210526316,220.6962064885774,0,0,0,0
1461,21,278.2866666666667,213.6176831304743,0,0,0,0
1462,14,393.33714285714285,166.39356166410192,0,0,0,0
1463,20,464.54799999999994,314.5256273119887,0,0,0,0
1464,23,375.37086956521745,234.7364931876304,0,0,0,0
1465,17,356.4547058823529,211.09018513471352,0,0,0,0
1466,18,385.09833333333336,181.92904637217467,0,0,0,0
1467,12,409.97333333333336,249.49409563265326,0,0,0,0
1468,21,306.50190476190477,157.82497718974426,0,0,0,0
1469,16,336.71125,196.20572401420276,0,0,0,0
1470,20,338.52599999999995,215.65273196507388,0,0,0,0
1471,25,458.5776,375.499891156096,0,0,0,0
1472,18,552.9088888888889,412.1808706932335,0,0,0,0
1473,23,421.04869565217393,232.54113087897503,0,0,0,0
1474,23,355.6534782608696,293.5481569056162,0,0,0,0
1475,9,359.78111111111116,150.3313363832218,0,0,0,0
1476,16,367.54625,271.83194323136036,0,0,0,0
1477,13,309.6484615384615,164.85659366417903,0,0,0,0
1478,23,306.60086956521735,155.0099045338449,0,0,0,0
1479,19,486.2294736842106,361.7774822278072,0,0,0,0
1480,18,444.7444444444444,238.4130535022085,0,0,0,0
1481,18,601.1205555555556,405.20568238683455,0,0,0,0
1482,16,404.5825,209.1194157503076,0,0,0,0
1483,20,487.9125,311.2916993412288,0,0,0,0
1484,23,381.48,277.50639699638106,0,0,0,0
1485,20,378.915,205.86240260183493,0,0,0,0
1486,20,313.0885,315.56715433129284,0,0,0,0
1487,20,376.8705,239.27701499465007,0,0,0,0
1488,25,282.9384,309.4521279769134,0,0,0,0
1489,17,327.73764705882354,228.31981642190905,0,0,0,0
1490,17,301.694705882353,170.93811512177166,0,0,0,0
1491,18,350.4577777777778,183.48509889711465,0,0,0,0
1492,16,288.03000000000003,146.84528737756617,0,0,0,0
1493,18,393.7788888888889,214.5299517521165,0,0,0,0
1494,17,459.4052941176471,311.1232876325179,0,0,0,0
1495,18,334.5105555555555,191.81103917577676,0,0,0,0
1496,19,396.81052631578945,216.92012467541298,0,0,0,0
1497,22,328.4277272727273,201.59170216355218,0,0,0,0
1498,16,358.069375,215.12981858254656,0,0,0,0
1499,16,343.291875,143.50562603164508,0,0,0,0
1500,19,447.94578947368416,287.74216013492645,0,0,0,0
1501,14,446.5821428571429,243.81528617783496,0,0,0,0
1502,14,374.6635714285714,261.92082913973246,0,0,0,0
1503,16,313.003125,194.67663032959132,0,0,0,0
1504,17,469.0994117647059,283.76553725734226,0,0,0,0
1505,27,298.3392592592593,212.43352241088445,0,0,0,0
1506,15,431.02666666666664,239.35602048459583,0,0,0,0
1507,18,610.276111111111,814.6699515764303,0,0,0,0
1508,14,303.78499999999997,155.10995660912857,0,0,0,0
1509,18,311.99111111111114,193.9000032058016,0,0,0,0
1510,14,242.47571428571428,174.07767296379456,0,0,0,0
1511,16,376.15375,236.8055821733041,0,0,0,0
1512,22,417.24,306.86348394981474,0,0,0,0
1513,17,374.89294117647063,166.2753161888511,0,0,0,0
1514,16,322.063125,162.2710327553392,0,0,0,0
1515,16,336.9,196.67479560177506,0,0,0,0
1516,21,360.7104761904762,183.3661737376931,0,0,0,0
1517,16,306.47125,167.72274889959772,0,0,0,0
1518,16,449.040625,205.59207543302682,0,0,0,0
1519,15,408.31,249.63142334249505,0,0,0,0
1520,21,506.8714285714285,253.7744801287669,0,0,0,0
1521,18,367.50388888888887,354.60177987487896,0,0,0,0
1522,15,422.73333333333335,246.1032005661221,0,0,0,0
1523,16,469.98375,336.5518843892239,0,0,0,0
1524,15,504.098,350.3039286524393,0,0,0,0
1525,21,372.9347619047619,239.34121372393867,0,0,0,0
1526,16,391.76875,299.8978630691414,0,0,0,0
1527,23,387.1826086956522,341.34495176806485,0,0,0,0
1528,19,779.9268421052632,1426.250426848232,0,0,0,0
1529,21,522.4876190476191,327.600165560525,0,0,0,0
1530,21,416.2738095238095,261.9452837717248,0,0,0,0
1531,12,267.015,178.57305332832277,0,0,0,0
1532,26,339.2761538461539,239.8057863239289,0,0,0,0
1533,17,457.3517647058824,335.3226555430087,0,0,0,0
1534,21,437.97523809523807,209.90043300890133,0,0,0,0
1535,14,302.78428571428566,175.48777164212441,0,0,0,0
1536,21,398.4442857142857,312.24249077205593,0,0,0,0
1537,17,463.9841176470588,269.7146615801231,0,0,0,0
1538,21,344.27238095238096,226.02321092154108,0,0,0,0
1539,23,567.3930434782608,428.7400519158716,0,0,0,0
1540,21,355.1452380952381,211.8055758432168,0,0,0,0
1541,14,346.105,302.57312714095605,0,0,0,0
1542,18,433.76944444444445,216.23108113703577,0,0,0,0
1543,19,421.4505263157895,269.86832920935586,0,0,0,0
1544,25,464.33639999999997,327.6656035519139,0,0,0,0
1545,25,362.6368,168.16407544347868,0,0,0,0
1546,15,319.28066666666666,137.9883948485846,0,0,0,0
1547,16,441.63,325.4747148397245,0,0,0,0
1548,20,443.4745,228.27952486973072,0,0,0,0
1549,36,388.44083333333333,253.92532647277542,0,0,0,0
1550,17,374.2994117647059,175.78049244208924,0,0,0,0
1551,25,399.75480000000005,257.558807904059,0,0,0,0
1552,13,285.81538461538463,271.7834605715305,0,0,0,0
1553,21,378.4095238095238,194.6676427848046,0,0,0,0
1554,14,439.69,254.41938866480174,0,0,0,0
1555,13,323.90999999999997,281.5627220190366,0,0,0,0
1556,21,259.80809523809523,171.90616417710615,0,0,0,0
1557,25,464.1404,324.94151049664305,0,0,0,0
1558,18,373.5411111111111,286.6546949998065,0,0,0,0
1559,9,274.48777777777775,86.23733243887389,0,0,0,0
1560,17,357.9547058823529,253.51409806760478,0,0,0,0
1561,16,348.06625,203.92660756614737,0,0,0,0
1562,23,352.93434782608693,188.8915815747014,0,0,0,0
1563,14,293.34785714285715,240.44919728287638,0,0,0,0
1564,12,413.5075,174.64555448703325,0,0,0,0
1565,19,418.9921052631579,307.50334725741646,0,0,0,0
1566,13,457.25307692307695,413.88308468761136,0,0,0,0
1567,20,416.6825,295.4630007272484,0,0,0,0
1568,18,379.0288888888889,224.3238174526798,0,0,0,0
1569,22,313.60045454545457,240.33942952865016,0,0,0,0
1570,21,366.2142857142857,270.9691644128258,0,0,0,0
1571,21,371.48,183.45634705888608,0,0,0,0
1572,29,403.96758620689656,232.42546226256425,0,0,0,0
1573,22,426.955,293.50188622206343,0,0,0,0
1574,25,284.1936,155.91476368529058,0,0,0,0
1575,17,384.5105882352941,244.7450543986439,0,0,0,0
1576,18,357.7077777777778,225.79020157747112,0,0,0,0
1577,21,483.50952380952384,288.8739275264126,0,0,0,0
1578,19,377.4084210526316,309.4526150149844,0,0,0,0
1579,16,383.64437499999997,328.8577191006916,0,0,0,0
1580,18,428.70000000000005,217.84444557221707,0,0,0,0
1581,16,307.151875,179.08253112108494,0,0,0,0
1582,17,314.50117647058823,188.7885825586343,0,0,0,0
1583,16,454.8625,272.0216364441439,0,0,0,0
1584,25,410.12760000000003,260.70223579064293,0,0,0,0
1585,21,375.82952380952383,230.30693264333735,0,0,0,0
1586,24,334.96666666666664,260.6044948395088,0,0,0,0
1587,17,414.1794117647059,224.83740018774324,0,0,0,0
1588,16,504.908125,317.731851728363,0,0,0,0
1589,19,371.21315789473687,244.66560490107025,0,0,0,0
1590,16,279.621875,193.76755092180522,0,0,0,0
1591,12,428.5425,148.42809224924363,0,0,0,0
1592,19,590.171052631579,1045.8849689385177,1,0,0,1
1593,15,432.9486666666666,243.62057052902767,0,0,0,0
1594,15,434.056,195.41907142685255,0,0,0,0
1595,13,400.08,306.31713435588284,0,0,0,0
1596,16,873.1575,1903.5769539425642,1,0,0,1
1597,16,453.335,361.0618242939844,0,0,0,0
1598,17,448.96176470588233,249.7515146332284,0,0,0,0
1599,14,425.73785714285714,221.80297055136154,0,0,0,0
1600,11,267.31,99.76398621473858,0,0,0,0
1601,18,868.2844444444445,1633.434735404109,1,0,0,1
1602,16,380.845625,210.16629716039003,0,0,0,0
1603,13,522.73,316.6937300635086,0,0,0,0
1604,20,337.3885,210.562344883291,0,0,0,0
1605,15,400.0133333333333,278.06104240296276,0,0,0,0
1606,24,338.60333333333335,232.92770954144166,0,0,0,0
1607,16,326.22625,157.81327102286906,0,0,0,0
1608,20,683.574,836.2319372303356,1,0,0,1
1609,18,396.71833333333336,285.5710806679991,0,0,0,0
1610,18,423.2344444444445,312.51255832938966,0,0,0,0
1611,23,407.4921739130435,269.14362123556975,0,0,0,0
1612,22,394.2990909090909,298.05170422274495,0,0,0,0
1613,17,474.39058823529416,360.16156795119844,0,0,0,0
1614,16,331.488125,175.58644381823547,0,0,0,0
1615,17,421.6017647058824,271.63907488203563,0,0,0,0
1616,22,395.9290909090909,256.2666972637028,0,0,0,0
1617,16,348.88625,206.70446723144977,0,0,0,0
1618,18,399.35777777777776,257.2130822566197,0,0,0,0
1619,23,394.97304347826093,219.48150706360457,0,0,0,0
1620,16,387.069375,334.45845451021177,0,0,0,0
1621,17,376.81705882352935,191.25756039695946,0,0,0,0
1622,23,385.2091304347826,242.61490150859748,0,0,0,0
1623,14,365.82428571428574,168.89600480406725,0,0,0,0
1624,17,387.50588235294117,234.14616995922526,0,0,0,0
1625,19,428.1263157894737,258.4654100284281,0,0,0,0
1626,24,381.22875,246.33667894625606,0,0,0,0
1627,13,351.7430769230769,263.3461941243187,0,0,0,0
1628,22,458.2122727272727,307.91530410062467,0,0,0,0
1629,15,458.40066666666667,262.6626607004166,0,0,0,0
1630,16,422.701875,241.38097160450408,0,0,0,0
1631,20,329.719,273.96442529824924,0,0,0,0
1632,13,369.70692307692303,162.04104567312652,0,0,0,0
1633,19,378.8752631578947,183.52277025992746,0,0,0,0
1634,20,453.697,299.00559836063263,0,0,0,0
1635,18,469.6061111111111,292.29033952445474,0,0,0,0
1636,20,383.678,226.16418864621346,0,0,0,0
1637,14,570.4492857142857,1043.9380090001532,1,0,0,1
1638,21,480.26000000000005,332.23311680920955,0,0,0,0
1639,13,284.07461538461536,130.53276975035135,0,0,0,0
1640,17,469.5605882352941,394.03502919038266,0,0,0,0
1641,18,315.8572222222222,231.53237356566495,0,0,0,0
1642,15,364.284,303.3680950220925,0,0,0,0
1643,15,548.818,282.63370702967006,0,0,0,0
1644,15,284.50466666666665,179.13331738742025,0,0,0,0
1645,24,376.00541666666663,302.75703747641126,0,0,0,0
1646,18,352.86888888888893,281.38761231694633,0,0,0,0
1647,19,399.3573684210526,239.80780101972687,0,0,0,0
1648,19,329.79315789473685,213.6738259480811,0,0,0,0
1649,25,327.6068,213.46152700137796,0,0,0,0
1650,16,403.245625,238.82996841290532,0,0,0,0
1651,16,472.29312500000003,247.4108806145848,0,0,0,0
1652,16,409.67875000000004,192.8648166098148,0,0,0,0
1653,21,359.6485714285714,280.19221399545256,0,0,0,0
1654,16,478.06624999999997,287.3486826547801,0,0,0,0
1655,26,368.74346153846153,228.25108650752114,0,0,0,0
1656,17,511.3382352941176,341.4413240821964,0,0,0,0
1657,24,471.95875,276.675727225822,0,0,0,0
1658,21,403.00857142857143,163.48526933162935,0,0,0,0
1659,18,321.3516666666667,155.93800417865492,0,0,0,0
1660,22,382.2845454545455,192.88263548139292,0,0,0,0
1661,20,451.582,251.79013609750484,0,0,0,0
1662,26,434.25307692307695,225.11569216685737,0,0,0,0
1663,19,447.99157894736845,329.6540662615434,0,0,0,0
1664,19,419.99105263157895,208.53138153070032,0,0,0,0
1665,16,517.974375,301.1122543165744,0,0,0,0
1666,21,377.99095238095236,277.7492319805037,0,0,0,0
1667,22,400.8822727272727,210.82799249047073,0,0,0,0
1668,20,453.12749999999994,258.60538538234283,0,0,0,0
1669,10,388.01800000000003,190.5230108832001,0,0,0,0
1670,15,362.0646666666667,254.8545968159535,0,0,0,0
1671,18,308.51500000000004,154.60975793015845,0,0,0,0
1672,16,356.203125,173.14694275090272,0,0,0,0
1673,21,399.0466666666666,247.9059557542189,0,0,0,0
1674,20,419.067,287.5066724634404,0,0,0,0
1675,13,431.92615384615385,330.29891782441007,0,0,0,0
1676,19,351.6394736842105,225.54952828647046,0,0,0,0
1677,20,307.594,153.82070300840522,0,0,0,0
1678,21,385.98285714285714,281.16001831092314,0,0,0,0
1679,18,399.88444444444445,204.37339966678155,0,0,0,0
1680,16,307.53125,161.47340511965893,0,0,0,0
1681,21,401.2295238095238,267.0831460421515,0,0,0,0
1682,17,423.59941176470585,212.80777624200147,0,0,0,0
1683,18,368.4411111111111,185.6431911517028,0,0,0,0
1684,16,583.76625,437.36362560052635,0,0,0,0
1685,19,270.79,249.84956855128482,0,0,0,0
1686,15,318.9046666666666,233.68162223751264,0,0,0,0
1687,15,299.16866666666664,226.56288254012154,0,0,0,0
1688,12,442.8866666666667,206.18350206120323,0,0,0,0
1689,27,353.1892592592593,259.56175871001585,0,0,0,0
1690,14,306.835,202.06132123512833,0,0,0,0
1691,20,415.86850000000004,262.25165561488825,0,0,0,0
1692,13,325.5753846153847,265.6777521334788,0,0,0,0
1693,19,509.9342105263158,261.6371724015368,0,0,0,0
1694,21,296.29571428571427,151.67513763590512,0,0,0,0
1695,12,456.0975,275.7986712599428,0,0,0,0
1696,19,457.5,267.5215194098755,0,0,0,0
1697,22,349.4627272727273,265.09447098554773,0,0,0,0
1698,13,852.646923076923,1656.8591096055331,1,0,0,1
1699,21,419.85999999999996,272.86280346409575,0,0,0,0
1700,22,442.43136363636364,302.54925135189984,0,0,0,0
1701,16,426.810625,377.56988802519635,0,0,0,0
1702,20,384.71999999999997,203.57149213482722,0,0,0,0
1703,21,352.1847619047619,209.26246348770562,0,0,0,0
1704,15,308.1086666666667,299.7463648901999,0,0,0,0
1705,24,466.09999999999997,251.358013100836,0,0,0,0
1706,25,372.8868,204.4804895870508,0,0,0,0
1707,16,351.95875,291.4432435285428,0,0,0,0
1708,22,302.8863636363636,216.22103176538118,0,0,0,0
1709,14,415.8592857142857,240.2649712732141,0,0,0,0
1710,18,434.8877777777778,247.00187762569192,0,0,0,0
1711,16,453.63875,300.67850895672194,0,0,0,0
1712,13,300.1,272.3760383112909,0,0,0,0
1713,14,386.74357142857144,170.39162972429727,0,0,0,0
1714,21,386.5676190476191,235.76198742243974,0,0,0,0
1715,16,532.730625,316.29810502650713,0,0,0,0
1716,21,527.4514285714286,385.5415942638135,0,0,0,0
1717,17,327.8405882352941,240.8106205023209,0,0,0,0
1718,12,471.605,263.5296727283918,0,0,0,0
1719,11,460.03363636363633,369.1813222960114,0,0,0,0
1720,18,357.45222222222225,180.55988355838414,0,0,0,0
1721,24,461.05333333333334,294.41932391951144,0,0,0,0
1722,16,366.77875,324.9531237708564,0,0,0,0
1723,15,392.8293333333333,190.7612960907486,0,0,0,0
1724,18,350.0538888888889,268.3070935646294,0,0,0,0
1725,14,529.5528571428571,303.24808425795953,0,0,0,0
1726,11,312.0672727272727,220.2449015028873,0,0,0,0
1727,12,478.97166666666664,352.29714685270386,0,0,0,0
1728,19,403.34473684210525,227.44700327464196,0,0,0,0
1729,15,306.70466666666664,163.29752734876985,0,0,0,0
1730,7,472.20428571428573,370.3270763549875,0,0,0,0
1731,14,416.90857142857146,229.64615504408206,0,0,0,0
1732,24,478.8420833333333,268.01260435190943,0,0,0,0
1733,13,436.67153846153843,334.80852330034287,0,0,0,0
1734,14,332.6892857142857,235.55546360720246,0,0,0,0
1735,21,393.8985714285715,206.70342960929523,0,0,0,0
1736,20,466.49750000000006,343.9763006643771,0,0,0,0
1737,15,322.7573333333333,173.19353453931885,0,0,0,0
1738,11,473.2209090909091,303.17547167679356,0,0,0,0
1739,15,383.7726666666667,254.8720564117525,0,0,0,0
1740,21,548.067619047619,394.6287848563359,0,0,0,0
1741,15,422.7286666666667,249.10557132446647,0,0,0,0
1742,23,357.65521739130435,226.6878580946969,0,0,0,0
1743,21,354.98857142857145,312.0949053197289,0,0,0,0
1744,20,409.9845,203.32703456439327,0,0,0,0
1745,13,380.61615384615385,227.71946133306758,0,0,0,0
1746,25,378.288,243.1489390476545,0,0,0,0
1747,20,438.16450000000003,278.285105628652,0,0,0,0
1748,16,424.20875,284.900576010189,0,0,0,0
1749,16,351.136875,175.75223795583486,0,0,0,0
1750,26,405.19192307692305,275.868419555121,0,0,0,0
1751,20,443.811,304.46947876429266,0,0,0,0
1752,24,369.30041666666665,266.26927218950067,0,0,0,0
1753,18,359.57666666666665,194.14870752424113,0,0,0,0
1754,26,357.4484615384615,201.66777399193927,0,0,0,0
1755,17,331.1894117647059,201.5810207123148,0,0,0,0
1756,20,497.821,317.7999627422886,0,0,0,0
1757,13,366.52923076923076,262.2431176324026,0,0,0,0
1758,13,337.38384615384615,218.44948190999582,0,0,0,0
1759,23,415.6204347826087,254.71414869082014,0,0,0,0
1760,20,414.77700000000004,328.17760559032666,0,0,0,0
1761,22,384.3354545454545,286.4656207792303,0,0,0,0
1762,22,426.7427272727273,243.3821122354688,0,0,0,0
1763,19,332.7184210526316,206.39990055748214,0,0,0,0
1764,23,429.35391304347826,278.3609266173986,0,0,0,0
1765,17,393.8694117647059,313.0721596292907,0,0,0,0
1766,8,355.61625,197.93634348809596,0,0,0,0
1767,17,329.44823529411764,214.62437280693027,0,0,0,0
1768,21,348.94619047619045,250.44497845456314,0,0,0,0
1769,17,411.77,220.88211433996673,0,0,0,0
1770,14,403.5292857142857,251.6458985917737,0,0,0,0
1771,17,407.2194117647059,270.2551541320684,0,0,0,0
1772,12,517.7883333333333,324.1142705855795,0,0,0,0
1773,16,382.233125,244.32562352112063,0,0,0,0
1774,11,461.25454545454545,261.25112187192394,0,0,0,0
1775,9,327.6977777777778,151.1203309197142,0,0,0,0
1776,12,277.75166666666667,229.9053282271253,0,0,0,0
1777,23,404.0921739130435,270.99507532757093,0,0,0,0
1778,15,363.69733333333335,242.58290017962008,0,0,0,0
1779,25,398.0344,200.81463893013373,0,0,0,0
1780,17,458.30117647058825,335.11025063547197,0,0,0,0
1781,18,337.37333333333333,321.01700681843425,0,0,0,0
1782,18,432.04499999999996,425.0578403288192,0,0,0,0
1783,18,569.1972222222222,313.36803025632406,0,0,0,0
1784,16,369.770625,350.47994863238523,0,0,0,0
1785,14,389.805,272.11607218112954,0,0,0,0
1786,10,436.466,320.18281384858864,0,0,0,0
1787,17,331.35705882352937,206.46178799747474,0,0,0,0
1788,28,450.295,255.2662890772804,0,0,0,0
1789,24,303.90833333333336,167.8559024547212,0,0,0,0
1790,16,389.56,286.0724051922869,0,0,0,0
1791,27,369.3574074074074,248.92929123351317,0,0,0,0
1792,17,244.40352941176468,136.1707167250933,0,0,0,0
1793,15,396.37666666666667,320.2568125461537,0,0,0,0
1794,22,352.73136363636365,230.18196425072557,0,0,0,0
1795,16,364.135625,195.43445323716432,0,0,0,0
1796,17,378.2164705882353,280.32830601323354,0,0,0,0
1797,15,353.85066666666665,216.1519496547638,0,0,0,0
1798,26,252.08846153846156,173.51427517625402,0,0,0,0
1799,17,459.24882352941177,320.7180066824758,0,0,0,0
1800,28,344.9817857142857,276.77064221705274,0,0,0,0
1801,22,271.0681818181818,133.60096817274277,0,0,0,0
1802,19,362.39526315789476,264.3429685757823,0,0,0,0
1803,24,408.9875,228.68046757885404,0,0,0,0
1804,19,462.50263157894733,308.9996852807477,0,0,0,0
1805,13,528.7884615384615,299.01774940490003,0,0,0,0
1806,20,427.2505,244.07394284263532,0,0,0,0
1807,20,476.3935,272.6209568663973,0,0,0,0
1808,13,448.49615384615385,263.79715314666305,0,0,0,0
1809,24,424.5525,268.0082635269853,0,0,0,0
1810,16,246.608125,126.27953027008918,0,0,0,0
1811,17,440.34352941176473,190.00563530160562,0,0,0,0
1812,19,372.67368421052635,178.43227189846462,0,0,0,0
1813,18,372.5161111111111,225.18855233235814,0,0,0,0
1814,13,450.57153846153847,373.31388900054344,0,0,0,0
1815,16,339.4875,172.29859983833293,0,0,0,0
1816,15,486.21200000000005,239.04868810070192,0,0,0,0
1817,24,404.315,327.8234643066295,0,0,0,0
1818,20,440.60749999999996,368.12589728074016,0,0,0,0
1819,17,455.1611764705882,248.89413943617632,0,0,0,0
1820,17,356.1758823529412,237.13749689997604,0,0,0,0
1821,13,343.6553846153846,172.01982191754644,0,0,0,0
1822,20,411.823,314.6501865262438,0,0,0,0
1823,21,470.58523809523814,300.59356924685255,0,0,0,0
1824,32,283.08625,150.71355145502838,0,1,0,1
1825,22,389.28272727272724,190.18362849390437,0,0,0,0
1826,22,462.4081818181818,324.2410582721157,0,0,0,0
1827,20,374.97799999999995,224.6600549407928,0,0,0,0
1828,27,370.24111111111114,278.88867794148723,0,0,0,0
1829,13,336.87307692307695,221.24764403385748,0,0,0,0
1830,19,378.85473684210524,272.8566624355306,0,0,0,0
1831,20,369.26750000000004,247.00499089846338,0,0,0,0
1832,18,400.9461111111111,269.18056152245316,0,0,0,0
1833,18,391.8777777777778,264.79513518432304,0,0,0,0
1834,14,432.82071428571425,201.2964537855366,0,0,0,0
1835,28,321.6510714285714,240.35600990048204,0,0,0,0
1836,12,300.72583333333336,179.87417692460897,0,0,0,0
1837,13,317.3961538461538,151.57609886372444,0,0,0,0
1838,19,349.7657894736842,219.46805052973903,0,0,0,0
1839,29,381.12517241379305,239.20831085811164,0,0,0,0
1840,22,371.83227272727277,230.5159098025718,0,0,0,0
1841,17,338.00588235294117,195.85028162465522,0,0,0,0
1842,16,455.729375,260.74094975829814,0,0,0,0
1843,19,386.10473684210524,250.8486737241026,0,0,0,0
1844,12,566.1441666666666,304.7220268938654,0,0,0,0
1845,19,355.3473684210526,257.90109250277993,0,0,0,0
1846,22,397.54090909090905,204.33569596286435,0,0,0,0
1847,14,339.2757142857143,137.41694955313847,0,0,0,0
1848,17,476.25529411764705,265.3213294039479,0,0,0,0
1849,14,520.7885714285715,297.8908803777734,0,0,0,0
1850,17,379.49411764705883,198.97125609904867,0,0,0,0
1851,17,284.86470588235295,192.4954480475607,0,0,0,0
1852,27,390.69259259259263,261.2536584410522,0,0,0,0
1853,17,362.5211764705882,229.81691684731163,0,0,0,0
1854,25,459.57239999999996,225.1079022740873,0,0,0,0
1855,25,289.62080000000003,163.82911880175627,0,1,0,1
1856,17,360.36470588235295,203.8086156499493,0,0,0,0
1857,17,348.57176470588234,151.14942093778257,0,0,0,0
1858,15,469.46933333333334,446.4850720530555,0,0,0,0
1859,27,403.03037037037035,224.50090230754063,0,0,0,0
1860,22,353.45772727272725,265.3306651559662,0,0,0,0
1861,21,382.64238095238096,244.81690285375004,0,0,0,0
1862,17,423.5252941176471,266.55764115892,0,0,0,0
1863,20,400.72950000000003,346.8820001308082,0,0,0,0
1864,12,424.185,306.3723040817059,0,0,0,0
1865,14,398.94428571428574,219.1783318511691,0,0,0,0
1866,4,481.645,253.1094070258947,0,0,0,0
1867,21,371.4271428571429,271.0866697315131,0,0,0,0
1868,25,463.18120000000005,281.30648604424306,0,0,0,0
1869,19,439.57473684210527,231.67492787066556,0,0,0,0
1870,22,496.01181818181817,325.2586621393722,0,0,0,0
1871,18,338.5433333333333,199.30281290873282,0,0,0,0
